,date,likes,scrapes,Question,label,Answer,comment_likes
,2024-04-01 00:00:00,0,1,발표연습 ppt띄우고 발표연습 팀원들이랑 하려고 하는데 학교에 할만한 곳 있을까?,1,중도 스터디룸 아님 프레시멘 라운지 세미나실,0
,2024-04-01 00:00:00,0,0,계열제는 2학기 때 휴학하면 전공진입 어떻게 해,1,2학기때 휴학하려면 1년해야됨,0
,2024-04-01 00:00:00,0,0,계열제는 2학기 때 휴학하면 전공진입 어떻게 해,1,ㅇㅇ 아니면 안시켜줌,0
,2024-04-01 00:00:00,0,0,계열제는 2학기 때 휴학하면 전공진입 어떻게 해,0,참고로 계열제는 저거 씹고도 반수하는 비율이 높다 통계상으로,0
,2024-04-01 00:00:00,0,0,계열제는 2학기에 창융디랑 영쓰 직배 맞음? 헷갈림,0,그럴걸,0
,2024-04-01 00:00:00,0,0,계열제는 2학기에 창융디랑 영쓰 직배 맞음? 헷갈림,1,넹,0
,2024-04-01 00:00:00,0,0,학생증 신청 못했는데 어뜨케요 그냥 학교 은행가면 되나여???,1,"그래도 되고
재학중엔 언제나 신청 가능합니다~",0
,2024-03-30 00:00:00,0,0,과제 점수 이의신청 어케함 아캠 과목 의견란에 글 싸질러놓으면 됨??,1,이메일로 보내라,0
,2024-03-30 00:00:00,0,0,과제 점수 이의신청 어케함 아캠 과목 의견란에 글 싸질러놓으면 됨??,0,교수가 아니라 조교가 채점함,0
,2024-03-30 00:00:00,0,0,과제 점수 이의신청 어케함 아캠 과목 의견란에 글 싸질러놓으면 됨??,0,이메일로 보내라,0
,2024-03-30 00:00:00,0,0,과제 점수 이의신청 어케함 아캠 과목 의견란에 글 싸질러놓으면 됨??,0,교수한테 보내,0
,2024-03-29 00:00:00,0,0,시회학 입문 출결 저 저번시간에 출석했는데 전자출결을 까먹고 못했는게 이거 어떻게 해야하나요??,1,인증할만한 사진 첨부해서 출결변경신청 ㄱㄱ,0
,2024-03-29 00:00:00,0,0,시회학 입문 출결 저 저번시간에 출석했는데 전자출결을 까먹고 못했는게 이거 어떻게 해야하나요??,0,너가 까먹고 못한건지 구라치는건지 교수가 알 수 없으니까 적어도 너가 입증할 수 있는 자료를 가져가거나 아님 걍 결석당해야지,1
,2024-03-29 00:00:00,0,0,시회학 입문 출결 저 저번시간에 출석했는데 전자출결을 까먹고 못했는게 이거 어떻게 해야하나요??,0,넴...ㅠ,0
,2024-03-29 00:00:00,0,0,시회학 입문 출결 저 저번시간에 출석했는데 전자출결을 까먹고 못했는게 이거 어떻게 해야하나요??,0,저도 다른 과목 한 번 까먹은 적 있는데 수업 때 듣고 한 필기 찍어서 첨부했었어요!,0
,2024-03-28 00:00:00,0,0,성적 산출 영발이나 학글/창글은 한 교수님당 반이 여러개잖아요 그러면 성적을 각 반마다 내는 거예요 아니면 자신이 가르치는 학생들 다 합해서 성적을 내는거예요?,1,후자,0
,2024-03-28 00:00:00,0,0,성적 산출 영발이나 학글/창글은 한 교수님당 반이 여러개잖아요 그러면 성적을 각 반마다 내는 거예요 아니면 자신이 가르치는 학생들 다 합해서 성적을 내는거예요?,0,감자해요,0
,2024-03-28 00:00:00,0,0,학교에서 제공하는 오피스 비번 재설정하려면 관리자한테 문의하라는데 어디로 전화해야해?,1,pc로 eportal 들어가서 오른쪽 상단 내 정보 누르면 오피스 비번 바꿀 수 있음,0
,2024-03-28 00:00:00,0,0,학교에서 제공하는 오피스 비번 재설정하려면 관리자한테 문의하라는데 어디로 전화해야해?,0,사랑해,0
,2024-03-28 00:00:00,0,0,"졸업요건 브슴 뭐 들어야 하는지, 전공은 몇 학점 들어야 하는지
 이런건 어디서 볼 수 있어??",1,gls 졸업요건충족현황인가 거기 ㄱㄱ,0
,2024-03-27 00:00:00,0,0,같은 교수님인데 다른 시간대면 성적 따로 냄?,1,같은 과목이면 보통 총합해서 성적을 내지,0
,2024-03-27 00:00:00,0,0,"중도 스터디룸 수용인원 3명~
 이렇게 돼 있는데 만약 두 명이면 예약 못하나요?ㅠ",1,네 그거 학번 넣어야해요,0
,2024-03-26 00:00:00,0,0,"수강철회 처리중이면 철회 된거죠..?
 이제 수업 안가도 되는거죠?",1,넹,0
,2024-03-25 00:00:00,0,0,긱식 환불 긱식 1일 1식 신청했는데 이렇게 안먹게 될 줄은 몰랐네여 혹시 종강하고 긱식 횟수 남았으면 남은 만큼 환불 가능한가요?,1,아니오,0
,2024-03-25 00:00:00,0,0,긱식 환불 긱식 1일 1식 신청했는데 이렇게 안먹게 될 줄은 몰랐네여 혹시 종강하고 긱식 횟수 남았으면 남은 만큼 환불 가능한가요?,0,후에엥,0
,2024-03-25 00:00:00,0,0,"학생증 새내기인데 3월지나면 신청 못하나요?
 사진을 못찍어서요",1,3월 지나면 교내 우리은행 가면돼여,0
,2024-03-25 00:00:00,0,0,"학생증 새내기인데 3월지나면 신청 못하나요?
 사진을 못찍어서요",0,삭제된 댓글입니다.,0
,2024-03-25 00:00:00,0,0,"학생증 새내기인데 3월지나면 신청 못하나요?
 사진을 못찍어서요",0,사진을 넣고싶어서 그래요!,0
,2024-03-24 00:00:00,0,0,"현장 강의 아캠 학교 직접 가서 수업 듣는 것도 아캠 올라오면 들어야하나요?.. 전자 출결은 다 제때 완료했는데 아캠에서는 영상 안 봤다고 결석이던데..ㅜㅜㅜ
 

 (스토임)",0,상관 없음,0
,2024-03-24 00:00:00,0,0,"현장 강의 아캠 학교 직접 가서 수업 듣는 것도 아캠 올라오면 들어야하나요?.. 전자 출결은 다 제때 완료했는데 아캠에서는 영상 안 봤다고 결석이던데..ㅜㅜㅜ
 

 (스토임)",1,ㄴ그냥 결석한 사람들 위해서 교수님들이 올리시는거임,0
,2024-03-23 00:00:00,0,0,LC 2학년부터는 계열제도 과 생활하니까 1학년때만큼 LC를 자주 보지는 못하나요? 물론 케바케긴 하겠지만 기본적으로 이렇게 많이 보는 시간이 2학년 이후에도 형성되는지 궁금해요,1,2학년부터는 노력이 많이 필요하죠,0
,2024-03-23 00:00:00,0,0,LC 2학년부터는 계열제도 과 생활하니까 1학년때만큼 LC를 자주 보지는 못하나요? 물론 케바케긴 하겠지만 기본적으로 이렇게 많이 보는 시간이 2학년 이후에도 형성되는지 궁금해요,0,다행이다 그냥 앞으로도 있는 듯 없는 듯 쭉 안 나갈게용,0
,2024-03-23 00:00:00,0,0,LC 2학년부터는 계열제도 과 생활하니까 1학년때만큼 LC를 자주 보지는 못하나요? 물론 케바케긴 하겠지만 기본적으로 이렇게 많이 보는 시간이 2학년 이후에도 형성되는지 궁금해요,0,솔직히 저희 엘씨도 분위기 좋았어서 우린 쭉 가겠다~ 했는데 개뿔 1학년 막바지 되니까 더 서먹해지고 걍 갠플했어요 진짜 부질없는듯..,0
,2024-03-22 00:00:00,0,0,"수강철회 지금 18학점 듣는데 3학점짜리 기인사 수강철회
 로 15학점 되면 꼭 계절학기를 들어야하나요?",1,필수는 아닌데 학년 올라갈스록 티오적어져서 계절 안들으면 불리함,0
,2024-03-22 00:00:00,0,0,"수강철회 지금 18학점 듣는데 3학점짜리 기인사 수강철회
 로 15학점 되면 꼭 계절학기를 들어야하나요?",0,계절들으면 1학점당 2만원인가 3만원인가 나가는데 수강철회 안하는걸 추천!,0
,2024-03-22 00:00:00,0,0,"셔틀버스 수업때문은 아니라서 저 혼자 인사캠가야해서 잘모르겠는뎅 에타에 셔틀버스들어가보면 정류장위치만 나와있는데 몇시에오는지 정보는 어디서 볼수있나요??
 그리고 시간은 맨날 같은가용?",1,스꾸버스 앱,1
,2024-03-22 00:00:00,0,0,"셔틀버스 수업때문은 아니라서 저 혼자 인사캠가야해서 잘모르겠는뎅 에타에 셔틀버스들어가보면 정류장위치만 나와있는데 몇시에오는지 정보는 어디서 볼수있나요??
 그리고 시간은 맨날 같은가용?",1,시간대가 딱 정해져 있진 않은 것 같은데 금방 금방 와요,1
,2024-03-22 00:00:00,0,0,공석대기 공석대기로 기숙사 들어가면 늦게 들어간 날짜만큼 돈 빼주나요?,1,사용한 날짜만큼 냅니다,1
,2024-03-22 00:00:00,0,0,공석대기 공석대기로 기숙사 들어가면 늦게 들어간 날짜만큼 돈 빼주나요?,0,명륜학사 문의했을때는 연락 온날 기준 2일 뒤부터 기숙사비용 측정된다고 안내 받았어요! 늦게 들어간다고 돈 안 빼주던대요….,1
,2024-03-22 00:00:00,0,0,출결 변경 가족상이라 수업 결석처리 되었는데 출석인정 받으려면 어떤 서류 제출해야해?,1,사망진단서,0
,2024-03-22 00:00:00,0,0,출결 변경 가족상이라 수업 결석처리 되었는데 출석인정 받으려면 어떤 서류 제출해야해?,1,전자출결에서 출결변경신청하면 됑,0
,2024-03-21 00:00:00,0,1,"혹시 중도에 컴퓨터 쓸수 있는 곳 있어...? 레포트 써야 하는데 교수님이 반드시 MS WORD로 써오라하셔서...
 근데 근처 피씨방에 워드가 이상한 리브레 오피스?로 깔려있더라고..
 그래서 혹시 교내에 문서작업 목적으로 컴퓨터 쓸 수 있는 곳이 있을까...?",0,그럼 안됨ㅇㅇ,0
,2024-03-21 00:00:00,0,1,"혹시 중도에 컴퓨터 쓸수 있는 곳 있어...? 레포트 써야 하는데 교수님이 반드시 MS WORD로 써오라하셔서...
 근데 근처 피씨방에 워드가 이상한 리브레 오피스?로 깔려있더라고..
 그래서 혹시 교내에 문서작업 목적으로 컴퓨터 쓸 수 있는 곳이 있을까...?",1,중도 3층 킹고존에 워드 깔려있어,0
,2024-03-21 00:00:00,0,1,"인사캠 헬스장 시설 좋나요??
 재학생 무료인가여",1,"무료 아니고 1개월 35,000원/3개월 80,000원에 오늘부터 선착순 마감이니까 생각 있으시면 얼른 신청하세요~",0
,2024-03-20 00:00:00,0,0,반수할 건데요 직배 빼고 다 수강철회하면 유급 돼서 내년에 학점 초기화 후 첨부터 시작할 수 있는 거죠?,1,휴학을 할거면 무조건 한학기 해야함,0
,2024-03-20 00:00:00,0,0,반수할 건데요 직배 빼고 다 수강철회하면 유급 돼서 내년에 학점 초기화 후 첨부터 시작할 수 있는 거죠?,1,한학기 하긴 해야해서 직배 그냥 냅두고 학고반수 때려,0
,2024-03-20 00:00:00,0,0,반수할 건데요 직배 빼고 다 수강철회하면 유급 돼서 내년에 학점 초기화 후 첨부터 시작할 수 있는 거죠?,0,학고반수,0
,2024-03-20 00:00:00,0,0,반수할 건데요 직배 빼고 다 수강철회하면 유급 돼서 내년에 학점 초기화 후 첨부터 시작할 수 있는 거죠?,0,그냥 학점 챙기는게 정신 건강에도 좋다고 들음,0
,2024-03-20 00:00:00,0,0,반수할 건데요 직배 빼고 다 수강철회하면 유급 돼서 내년에 학점 초기화 후 첨부터 시작할 수 있는 거죠?,0,솔직히 말하면 bts할 가능성이 많은데 그런 때에 대비해서 학점 챙기는 것도 좋고 바쁘게 지내면서 소소한 성취로 겸사겸사 학점도 챙기면 좋다는 뜻이에욥,0
,2024-03-20 00:00:00,0,0,학교에서 혼자 얘기하면서 공부할 수 있는곳 있나요?! 있다면 위치도 궁금합니다!,1,경영관 1층 스터디룸이요,0
,2024-03-20 00:00:00,0,0,학교에서 혼자 얘기하면서 공부할 수 있는곳 있나요?! 있다면 위치도 궁금합니다!,0,혼자 얘기...무섭네요,1
,2024-03-20 00:00:00,0,1,몸이 너무 안좋은데 다음 수업까지 병원 가서 진단서 떼가면 되나요…,1,교수님께 아캠 메시지로 양해 구하고 병원 간 다음 전자출결 출결 변경 신청ㄱㄱ 나는 혹시 몰라서 교수님께도 진단서 보여드림,1
,2024-03-20 00:00:00,0,1,몸이 너무 안좋은데 다음 수업까지 병원 가서 진단서 떼가면 되나요…,0,일화1인데 빠꾸먹었다 난...ㅠㅠ,1
,2024-03-20 00:00:00,0,0,성대 글로벌 성대에 글로벌 붙은과 뭐뭐있어?? 글경영 글경제 글리더 글융합 글바메 말고 더 있나??,1,글로벌 지능형소프트웨어,0
,2024-03-20 00:00:00,0,0,성대 글로벌 성대에 글로벌 붙은과 뭐뭐있어?? 글경영 글경제 글리더 글융합 글바메 말고 더 있나??,1,글로벌반도체융합,0
,2024-03-19 00:00:00,0,1,종각역에서 종로02로 1교시수업 내일만 종각에서 종로02 탈 것 같은데 사람 미어터져..? 한번에 못 탈수도 있을까,0,삭제된 댓글입니다.,0
,2024-03-19 00:00:00,0,1,종각역에서 종로02로 1교시수업 내일만 종각에서 종로02 탈 것 같은데 사람 미어터져..? 한번에 못 탈수도 있을까,1,종각은 위치 잘잡으면 매일 앉아갈수도있음,0
,2024-03-19 00:00:00,0,1,종각역에서 종로02로 1교시수업 내일만 종각에서 종로02 탈 것 같은데 사람 미어터져..? 한번에 못 탈수도 있을까,1,1호선 타면 종각말고 종로3가에서 타라,0
,2024-03-19 00:00:00,0,1,종각역에서 종로02로 1교시수업 내일만 종각에서 종로02 탈 것 같은데 사람 미어터져..? 한번에 못 탈수도 있을까,0,거긴 매일 앉아서 갈 수 있엄,0
,2024-03-19 00:00:00,0,0,전자 출결 12시에 시작하는 수업에 12시 7분에 들어가서 전자출결 찍었는데 '출석'이라고 떴어요. 그래도 7분 늦어서 지각으로 처리되나요?ㅠㅜ,1,ㄴㄴ 앱에 그렇게 되어있으면 출석이야,0
,2024-03-19 00:00:00,0,0,"학교 이메일 수신 확인 학교 이메일 @skku.edu로 가상계좌를 받을 예정인데
 이메일을 어디서 로그인해야하는지 모르겠어요..
 구글로 하는게 아닌가요??🥺",1,@g.skku.edu 로 해보세여,0
,2024-03-19 00:00:00,0,0,중앙도서관 음료수 반입 가능함?? 카페에서 마실 거 사서 가고싶은데 반입 가능함?,1,ㅇㅇ,0
,2024-03-19 00:00:00,0,0,지각 차 막혀서 지각할 각인데 교수님한테 연락 드려야하나요.......?,0,지각은 무단으러,0
,2024-03-19 00:00:00,0,0,지각 차 막혀서 지각할 각인데 교수님한테 연락 드려야하나요.......?,0,ㅋㅋㅋㅋㅋㅋㅋ,0
,2024-03-18 00:00:00,0,0,"녹화수업 출석된거 보려면
 출결/학습현황 누르고 완료떠잇으면 된거지??????",1,ㅇㅇ,0
,2024-03-18 00:00:00,0,1,학교에 화상 과외 할만한 곳 있나요? 제가 화상 과외를 하고 있는데 통학을 하다 보니 항상 과외 시간이 너무 늦어서요. 저는 인사캠입니다.,1,경영관 스터디룸,0
,2024-03-18 00:00:00,0,1,국장 신청 끝났다고 하는데 놓쳐서요… 그럼 2학기 때는 신청 못하나요? 신입생인데,1,아니요 학기마다 신청하는거고 2학기 꺼는 1학기 중간 이후 기말 전에 신청해야돼요!,0
,2024-03-18 00:00:00,0,1,국장 신청 끝났다고 하는데 놓쳐서요… 그럼 2학기 때는 신청 못하나요? 신입생인데,1,분위 상관없이 받는 국장이 있다는건 못 들어봤어서 그건 한국장학재단에 문의해보시는게 가장 빠를것같네요!,0
,2024-03-18 00:00:00,0,1,국장 신청 끝났다고 하는데 놓쳐서요… 그럼 2학기 때는 신청 못하나요? 신입생인데,0,아 저는 신편입생 대상 통합신청 말하는 거였어요!,0
,2024-03-18 00:00:00,0,1,국장 신청 끝났다고 하는데 놓쳐서요… 그럼 2학기 때는 신청 못하나요? 신입생인데,1,국장 자체는 신청 가능한걸로 알아서 2학기때 처음 넣으시는거니 서류 미리 준비해두시는게 좋을것같아요,0
,2024-03-18 00:00:00,0,0,스터디룸 예약 승인 3층 안네데스크 직접가야하나요?,1,앱으로 신청,0
,2024-03-18 00:00:00,0,1,아파서 수업 못 갈 것 같은데 교수님께 아캠 메시지 보냐고 다음주에 진단서? 내먄 되나요? 열이 너무 심해서못 일어나겠어요… ㅠㅠ,1,"아캠 메세지로 뭐 제출해야 하는지, 내면 출석 인정해주시는지도 같이 물어보세요 법정감염병 아니면 인정 안해주시는 분도 계셔서",0
,2024-03-18 00:00:00,0,1,아파서 수업 못 갈 것 같은데 교수님께 아캠 메시지 보냐고 다음주에 진단서? 내먄 되나요? 열이 너무 심해서못 일어나겠어요… ㅠㅠ,1,근데 보통 진단서긴 함,0
,2024-03-18 00:00:00,0,3,"아픈데 병원가려고 병원가서 수업빠지면 뭐뭐 내야함? 걍 고딩때처럼 진료확인서 가지고 가면됨?
 그리고 외국인교수는 영어로된거 줘야하고??",1,ㅇㅇ근데 교수재량이라 예의있개 믈어보기,0
,2024-03-18 00:00:00,0,3,"아픈데 병원가려고 병원가서 수업빠지면 뭐뭐 내야함? 걍 고딩때처럼 진료확인서 가지고 가면됨?
 그리고 외국인교수는 영어로된거 줘야하고??",0,난 걍 출결앱에 업로드하면 다 병결처리 해주시던데,0
,2024-03-16 00:00:00,0,0,컴사코 pf과목 맞지?,1,ㄴㄴ,0
,2024-03-16 00:00:00,0,0,아캠 강의 90퍼센트 이상 들어야한다는 게 걍 영상을 다 보면 된다는거죠? 배속해서 60분짜리영상을 40분만에 봐도 상관없죠?,1,네,0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
 어디서 채워?
 난 이걸 왜 이제서야 알았지?",1,"고등학교 중학교 때 1365 다니면서 봉사 해봤잖슴
그거랑 비슷한 느낌
가끔 교내에서 단기간 봉사거리 생기거나 방학 때 동아리에서 단체로 봉사활동 나가기도 라니까 참고 ㄱ",0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
 어디서 채워?
 난 이걸 왜 이제서야 알았지?",1,"졸업요건 중에 인성 분야로 일정 시간 봉사를 해야 하는 게 있음 구체적인 시간은 과마다 다르고
1365나 vms로 봉사활동 채운 뒤에 인증서 받고 챌린지스퀘어 들어가서 3품 인증- 인성영역 들어가서 직접 봉사활동 추가하면 됨",2
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
 어디서 채워?
 난 이걸 왜 이제서야 알았지?",0,ㄱㅅㄱㅅ 집이 워낙 멀었어서 이사 전까지 입학식이니 신입생 안내니 그런거 참가를 못해서 몰랐어,0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
 어디서 채워?
 난 이걸 왜 이제서야 알았지?",0,"봉사해서 채우지
뭘 할지 정 모르겠으면 봉사동아리 들어가라",0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
 어디서 채워?
 난 이걸 왜 이제서야 알았지?",0,홍보게 찾아봐라,0
,2024-03-16 00:00:00,0,1,"인성품 봉사시간 얼마나 채웠는지는 어디서 확인할 수 있나요?
 1학년때 사봉론들어서 교외30시간 봉사했었는데
 이게 인성품에 기록되는건가요?ㅠ",0,예,0
,2024-03-16 00:00:00,0,1,인성품 봉사시간 얼마나 채웠는지는 어디서 확인할 수 있나요?,1,챌린지스퀘어요,0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
어디서 채워?
난 이걸 왜 이제서야 알았지?",0,"고등학교 중학교 때 1365 다니면서 봉사 해봤잖슴
그거랑 비슷한 느낌
가끔 교내에서 단기간 봉사거리 생기거나 방학 때 동아리에서 단체로 봉사활동 나가기도 라니까 참고 ㄱ",0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
어디서 채워?
난 이걸 왜 이제서야 알았지?",0,"졸업요건 중에 인성 분야로 일정 시간 봉사를 해야 하는 게 있음 구체적인 시간은 과마다 다르고
1365나 vms로 봉사활동 채운 뒤에 인증서 받고 챌린지스퀘어 들어가서 3품 인증- 인성영역 들어가서 직접 봉사활동 추가하면 됨
근데 이거 새내기 안내서에 다 나와있을 텐데",2
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
어디서 채워?
난 이걸 왜 이제서야 알았지?",0,ㄱㅅㄱㅅ 집이 워낙 멀었어서 이사 전까지 입학식이니 신입생 안내니 그런거 참가를 못해서 몰랐어,0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
어디서 채워?
난 이걸 왜 이제서야 알았지?",0,"봉사해서 채우지
뭘 할지 정 모르겠으면 봉사동아리 들어가라",0
,2024-03-16 00:00:00,0,2,"봉사 어쩌고는 뭔 소리야 봉사시간 채워야 졸업 되는거야?
어디서 채워?
난 이걸 왜 이제서야 알았지?",0,홍보게 찾아봐라,0
,2024-03-16 00:00:00,0,1,"인성품 봉사시간 얼마나 채웠는지는 어디서 확인할 수 있나요?
1학년때 사봉론들어서 교외30시간 봉사했었는데
이게 인성품에 기록되는건가요?ㅠ",0,예,0
,2024-03-16 00:00:00,0,1,"인성품 봉사시간 얼마나 채웠는지는 어디서 확인할 수 있나요?
1학년때 사봉론들어서 교외30시간 봉사했었는데
이게 인성품에 기록되는건가요?ㅠ",0,챌린지스퀘어요,0
,2024-03-15 00:00:00,0,0,프레시맨라운지에서 충전 가능해? 콘센트 있는지 아는 사람,1,율전은 잇음 스카처럼 책상마다,0
,2024-03-15 00:00:00,0,0,프레시맨라운지에서 충전 가능해? 콘센트 있는지 아는 사람,0,명륜이라… 일단 가봐야겠네,0
,2024-03-15 00:00:00,0,0,프레시맨라운지에서 충전 가능해? 콘센트 있는지 아는 사람,1,ㅇㅇ,0
,2024-03-15 00:00:00,0,0,프레시맨라운지에서 충전 가능해? 콘센트 있는지 아는 사람,0,ㅇㅇ,0
,2024-03-14 00:00:00,0,0,온라인수업도 전자출결해야돼? 아캠에는 출석완료라 뜨는데 전자출결에 결석이라고 뜨네요.. 온라인수업은 출석인정 어떻게 되는건가요ㅠ?,0,원래그럼,0
,2024-03-14 00:00:00,0,0,온라인수업도 전자출결해야돼? 아캠에는 출석완료라 뜨는데 전자출결에 결석이라고 뜨네요.. 온라인수업은 출석인정 어떻게 되는건가요ㅠ?,0,성프세 수업이라서 원래는 대면인데 이번주는 온라인수업이라 아캠에서 강의만 들은거거든. 근데 전자출결엔 결석으로 뜨네ㅠ,0
,2024-03-14 00:00:00,0,0,온라인수업도 전자출결해야돼? 아캠에는 출석완료라 뜨는데 전자출결에 결석이라고 뜨네요.. 온라인수업은 출석인정 어떻게 되는건가요ㅠ?,0,원래그럼,0
,2024-03-14 00:00:00,0,1,2학기 때 만약에 동아리 탈퇴하고 싶으면 그냥 회비 안 내고 카톡방 조용히 나오면 되는거야..?,1,ㅇㅇ,0
,2024-03-14 00:00:00,0,1,2학기 때 만약에 동아리 탈퇴하고 싶으면 그냥 회비 안 내고 카톡방 조용히 나오면 되는거야..?,1,동아리 분위기따라 예의상 인사하고 나오는 편이긴 한데 그래도 별 문제없이 탈퇴되긴 해,0
,2024-03-14 00:00:00,0,0,핵균 드랍 전공예약이라 영발 안하고 핵균 듣는데 수강생들이 다 고학번들이셔서 학점 못 딸것같은데 드랍해야하나..ㅠ 수강철회기간까진 수업 들어도 되지?,1,겁먹지마!!! 나도 1학년 때 핵균 들었는데 재밌게 듣고 성적도 잘 받았어,0
,2024-03-14 00:00:00,0,0,핵균 드랍 전공예약이라 영발 안하고 핵균 듣는데 수강생들이 다 고학번들이셔서 학점 못 딸것같은데 드랍해야하나..ㅠ 수강철회기간까진 수업 들어도 되지?,0,고학번보다 너네가 더 잘한다...,2
,2024-03-14 00:00:00,0,0,과제하다가 모르는거 생겼는데 어디다가 질문해야되나요.???,1,교수님께 메세지나 이메일 보내,0
,2024-03-14 00:00:00,0,0,학교에서 혜화역내려갈때는 버스없나용,1,성대 버스나 종로07,0
,2024-03-13 00:00:00,0,0,학생증 사진 없이 신청은 못하나요?,1,넹 ㅜㅜ 근데 아무 사진 넣어도 돼요!!,0
,2024-03-13 00:00:00,0,0,skku와파비번 skku하고 잠겨있는 와이파이 저 여기 지금 퇴계인문관인데 비번 아시는 분 있나요? 아캠 돌리는데 핫스팟으로 하니까 컴터가 정신을 못 차려요ㅠㅠ,1,아캠 계정이랑 아디 비번 똑같음,0
,2024-03-13 00:00:00,0,0,제 2 공학관 엘베 제2 공학관에 엘베 없어요?? ㅜㅜ 5층 수업인데 올라오느라 애먹었네…,1,있음,0
,2024-03-13 00:00:00,0,3,학교에서 피피티 워드 엑셀 이런거 무료로 쓸 수 있게 해준다고 들었는데 어디서 확인할 수 있나요?,1,홈페이지에 킹고 로그인하면 gls랑 아캠 뜨는 상단 옆에 office 어쩌구 동그라미 누르면 돼용,1
,2024-03-13 00:00:00,0,0,학교에 영화 학교 내에 혼자 영화 볼만한 곳 있나요? dvd 빌리거나 아님 뭐 ott로 본다던지,1,디도 2층,0
,2024-03-13 00:00:00,0,0,학교에 영화 학교 내에 혼자 영화 볼만한 곳 있나요? dvd 빌리거나 아님 뭐 ott로 본다던지,0,아 명륜이요..!,0
,2024-03-13 00:00:00,0,0,글로벌 버디 신청 선착이야? 아님 서류보고 뽑나??,1,서류 면접,0
,2024-03-13 00:00:00,0,0,글로벌 버디 신청 선착이야? 아님 서류보고 뽑나??,0,올해 면접있얼어,0
,2024-03-13 00:00:00,0,0,글로벌 버디 신청 선착이야? 아님 서류보고 뽑나??,0,14일까지 일걸.. 얼렁 신청해,0
,2024-03-12 00:00:00,0,0,대학로 부모님이랑 갈만한 식당 주말에 부모님 자취방에 물건 채워주시러 오시는데... 부모님이랑 맛있게 먹을만한 식당 추천해주세요!! 저는 술집밖에 몰라서 곤란하네요...ㅠㅠ,1,율천회관 가시면 좋아여~,0
,2024-03-12 00:00:00,0,0,대학로 부모님이랑 갈만한 식당 주말에 부모님 자취방에 물건 채워주시러 오시는데... 부모님이랑 맛있게 먹을만한 식당 추천해주세요!! 저는 술집밖에 몰라서 곤란하네요...ㅠㅠ,0,네 명륜이에요!,0
,2024-03-12 00:00:00,0,0,대학로 부모님이랑 갈만한 식당 주말에 부모님 자취방에 물건 채워주시러 오시는데... 부모님이랑 맛있게 먹을만한 식당 추천해주세요!! 저는 술집밖에 몰라서 곤란하네요...ㅠㅠ,1,오이지!!!!,1
,2024-03-12 00:00:00,0,0,대학로 부모님이랑 갈만한 식당 주말에 부모님 자취방에 물건 채워주시러 오시는데... 부모님이랑 맛있게 먹을만한 식당 추천해주세요!! 저는 술집밖에 몰라서 곤란하네요...ㅠㅠ,1,명륜이면 오이지 가세요!! 한식인데 짱 맛잇음,1
,2024-03-12 00:00:00,0,0,대학로 부모님이랑 갈만한 식당 주말에 부모님 자취방에 물건 채워주시러 오시는데... 부모님이랑 맛있게 먹을만한 식당 추천해주세요!! 저는 술집밖에 몰라서 곤란하네요...ㅠㅠ,1,오이지도 좋고 그 앞에 미도인도 좋고,1
,2024-03-12 00:00:00,0,0,제2공학관 지하1층에 있는 킹고라운지 주말에도 혹시 여나요?,1,"평소는 안 열고, 셤기간엔 열었던 걸로 기억해용",1
,2024-03-12 00:00:00,0,0,공대생인데 명륜캠 도서관 이용 가능한가요 넹?,1,물론이죵,0
,2024-03-12 00:00:00,0,0,공대생인데 명륜캠 도서관 이용 가능한가요 넹?,0,하나의 성대,0
,2024-03-12 00:00:00,0,0,공대생인데 명륜캠 도서관 이용 가능한가요 넹?,0,저도 율전캠 도서관에서 책 빌려봄,0
,2024-03-12 00:00:00,0,0,인자버스는 보통 몇분 전부터 대기타야지 안정적으로 탐?,1,금욜제외하면 5분전이어도 넉넉함 1분전도 사실상 자리는 있고,0
,2024-03-12 00:00:00,0,0,인자버스는 보통 몇분 전부터 대기타야지 안정적으로 탐?,0,목요일이라 살았다 고맙다,0
,2024-03-12 00:00:00,0,0,코로나 걸렸는데 어케해야돼여...? 당장 내일 수업인데... 교수님한테 따로 연락드리는게 맞나여,0,양성 확인서 떼서 출결변경신청하면 될껄요,0
